vertice time
26 0.0027742385864257812
27 0.0009884834289550781
28 0.0030312538146972656
29 0.001798391342163086
30 0.0018115043640136719
31 0.0038878917694091797
32 0.0012006759643554688
33 0.002749919891357422
34 0.0028252601623535156
35 0.0032520294189453125
36 0.0018079280853271484
37 0.0017657279968261719
38 0.00127410888671875
39 0.0034220218658447266
40 0.0010027885437011719
41 0.002874612808227539
42 0.0014367103576660156
43 0.0032758712768554688
44 0.003135204315185547
45 0.003245830535888672
46 0.0036847591400146484
47 0.003509521484375
48 0.003943681716918945
49 0.0018532276153564453
50 0.0037178993225097656
51 0.003202199935913086
52 0.002799510955810547
53 0.0031735897064208984
54 0.0029935836791992188
55 0.0034613609313964844
56 0.003432750701904297
57 0.0016968250274658203
58 0.0028128623962402344
59 0.0010268688201904297
60 0.0010480880737304688
61 0.00382232666015625
62 0.004139900207519531
63 0.004063606262207031
64 0.0032279491424560547
65 0.004110813140869141
66 0.0039064884185791016
67 0.0010113716125488281
68 0.0016505718231201172
69 0.001361846923828125
70 0.0013782978057861328
71 0.0028200149536132812
72 0.001821756362915039
73 0.0011713504791259766
74 0.002033710479736328
75 0.0017099380493164062
76 0.003633737564086914
77 0.0014164447784423828
78 0.002919912338256836
79 0.0014014244079589844
80 0.003621339797973633
81 0.003716707229614258
82 0.0035724639892578125
83 0.0008449554443359375
84 0.001416921615600586
85 0.002743959426879883
86 0.00398707389831543
87 0.0008065700531005859
88 0.0028846263885498047
89 0.0035507678985595703
90 0.003683328628540039
91 0.0028595924377441406
92 0.0014927387237548828
93 0.0008759498596191406
94 0.0020780563354492188
95 0.0018284320831298828
96 0.005100727081298828
97 0.0008366107940673828
98 0.0013821125030517578
99 0.002748727798461914
100 0.0014195442199707031
1 0.003465414047241211
2 0.0035762786865234375
3 0.0038874149322509766
4 0.002846956253051758
5 0.0029964447021484375
6 0.0018782615661621094
7 0.0035648345947265625
8 0.0034956932067871094
9 0.0010309219360351562
10 0.00281524658203125
11 0.0009937286376953125
12 0.003267526626586914
13 0.0036079883575439453
14 0.0034868717193603516
15 0.0028340816497802734
16 0.003308534622192383
17 0.0029816627502441406
18 0.0010688304901123047
19 0.0018734931945800781
20 0.0017845630645751953
21 0.0017173290252685547
22 0.0035064220428466797
23 0.0013587474822998047
24 0.0010113716125488281
25 0.003057718276977539
26 0.003723621368408203
27 0.0012767314910888672
28 0.0036268234252929688
29 0.001733541488647461
30 0.0014340877532958984
31 0.0029282569885253906
32 0.001062631607055664
33 0.0035021305084228516
34 0.0032584667205810547
35 0.003114938735961914
36 0.0018367767333984375
37 0.0017497539520263672
38 0.0011992454528808594
39 0.002990245819091797
40 0.0011658668518066406
41 0.0029714107513427734
42 0.0014219284057617188
43 0.002718210220336914
44 0.002735137939453125
45 0.002695798873901367
46 0.0027687549591064453
47 0.0034372806549072266
48 0.0034732818603515625
49 0.0017275810241699219
50 0.0028734207153320312
51 0.0030374526977539062
52 0.0033159255981445312
53 0.003748655319213867
54 0.0036067962646484375
55 0.003036022186279297
56 0.0029358863830566406
57 0.0014753341674804688
58 0.0037529468536376953
59 0.0012612342834472656
60 0.0010983943939208984
61 0.0035352706909179688
62 0.002997875213623047
63 0.0027952194213867188
64 0.003311634063720703
65 0.003420591354370117
66 0.0036814212799072266
67 0.00098419189453125
68 0.0015587806701660156
69 0.0013697147369384766
70 0.0014057159423828125
71 0.0030651092529296875
72 0.0019028186798095703
73 0.0011603832244873047
74 0.001981496810913086
75 0.0017147064208984375
76 0.0035173892974853516
77 0.001354217529296875
78 0.0029497146606445312
79 0.0014224052429199219
80 0.003905773162841797
81 0.0036208629608154297
82 0.004063606262207031
83 0.0011990070343017578
84 0.002225160598754883
85 0.0030896663665771484
86 0.0029299259185791016
87 0.0010578632354736328
88 0.004106044769287109
89 0.0039026737213134766
90 0.0033152103424072266
91 0.002766132354736328
92 0.0014150142669677734
93 0.0008327960968017578
94 0.0013689994812011719
95 0.0009913444519042969
96 0.002802133560180664
97 0.0008332729339599609
98 0.0013670921325683594
99 0.002760171890258789
100 0.0017156600952148438
1 0.003720521926879883
2 0.0036110877990722656
3 0.0028650760650634766
4 0.0030753612518310547
5 0.0028514862060546875
6 0.001865386962890625
7 0.0037839412689208984
8 0.0036954879760742188
9 0.0010852813720703125
10 0.0028362274169921875
11 0.0010533332824707031
12 0.0030281543731689453
13 0.0038967132568359375
14 0.003604888916015625
15 0.003040313720703125
16 0.003000497817993164
17 0.003304004669189453
18 0.0010495185852050781
19 0.0018911361694335938
20 0.0018658638000488281
21 0.0017123222351074219
22 0.003551483154296875
23 0.001367807388305664
24 0.001018524169921875
25 0.00293731689453125
26 0.0036149024963378906
27 0.0013427734375
28 0.0035822391510009766
29 0.0017695426940917969
30 0.002008199691772461
31 0.0041844844818115234
32 0.001255035400390625
33 0.00408172607421875
34 0.003872394561767578
35 0.0034749507904052734
36 0.0014264583587646484
37 0.001398324966430664
38 0.0010952949523925781
39 0.004099607467651367
40 0.0011892318725585938
41 0.003673076629638672
42 0.0016443729400634766
43 0.0028421878814697266
44 0.002833127975463867
45 0.004126787185668945
46 0.0035872459411621094
47 0.003311634063720703
48 0.0027472972869873047
49 0.0014102458953857422
50 0.003404378890991211
51 0.00351715087890625
52 0.0035562515258789062
53 0.002874135971069336
54 0.0027616024017333984
55 0.003054380416870117
56 0.003968238830566406
57 0.0018610954284667969
58 0.0035142898559570312
59 0.0009810924530029297
60 0.0008504390716552734
61 0.002843141555786133
62 0.003078460693359375
63 0.003184080123901367
64 0.003742694854736328
65 0.0036444664001464844
66 0.002851247787475586
67 0.0008778572082519531
68 0.0017385482788085938
69 0.001798391342163086
70 0.001859426498413086
71 0.003967761993408203
72 0.0017137527465820312
73 0.0008637905120849609
74 0.0015180110931396484
75 0.0015208721160888672
76 0.003759145736694336
77 0.0018925666809082031
78 0.003824949264526367
79 0.0018339157104492188
80 0.0032722949981689453
81 0.002949237823486328
82 0.0036089420318603516
83 0.0010938644409179688
84 0.0019545555114746094
85 0.0036568641662597656
86 0.003052234649658203
87 0.0007894039154052734
88 0.0028045177459716797
89 0.003403186798095703
90 0.003595590591430664
91 0.003631114959716797
92 0.0014803409576416016
93 0.0008370876312255859
94 0.0014202594757080078
95 0.0009799003601074219
96 0.0029883384704589844
97 0.0010807514190673828
98 0.0017936229705810547
99 0.003851652145385742
100 0.0018470287322998047
1 0.002987384796142578
2 0.0028536319732666016
3 0.0035653114318847656
4 0.003885984420776367
5 0.0035047531127929688
6 0.0016591548919677734
7 0.002947092056274414
8 0.003439188003540039
9 0.0013742446899414062
10 0.00412750244140625
11 0.0012259483337402344
12 0.003228425979614258
13 0.002805471420288086
14 0.0029931068420410156
15 0.004176139831542969
16 0.0038836002349853516
17 0.004019498825073242
18 0.0012099742889404297
19 0.0021774768829345703
20 0.0019779205322265625
21 0.0016283988952636719
22 0.004182577133178711
23 0.0018610954284667969
24 0.0013997554779052734
25 0.0034055709838867188
26 0.0029501914978027344
27 0.0012214183807373047
28 0.003842592239379883
29 0.0018055438995361328
30 0.0017991065979003906
31 0.003066539764404297
32 0.000993967056274414
33 0.002774477005004883
34 0.003367185592651367
35 0.003595113754272461
36 0.0017845630645751953
37 0.0017728805541992188
38 0.0011775493621826172
39 0.002752065658569336
40 0.0009818077087402344
41 0.003207683563232422
42 0.0017905235290527344
43 0.0037229061126708984
44 0.004312276840209961
45 0.0043599605560302734
46 0.004059791564941406
47 0.0036818981170654297
48 0.0036246776580810547
49 0.0014293193817138672
50 0.0028290748596191406
51 0.0030808448791503906
52 0.0040285587310791016
53 0.003597259521484375
54 0.0034613609313964844
55 0.003111600875854492
56 0.0033044815063476562
57 0.0017120838165283203
58 0.0038270950317382812
59 0.0012669563293457031
60 0.0010962486267089844
61 0.0031862258911132812
62 0.0032172203063964844
63 0.0038204193115234375
64 0.003669261932373047
65 0.0031118392944335938
66 0.0030455589294433594
67 0.0007913112640380859
68 0.0014696121215820312
69 0.0014357566833496094
70 0.0018508434295654297
71 0.0038254261016845703
72 0.0017549991607666016
73 0.0011112689971923828
74 0.0015006065368652344
75 0.0015914440155029297
76 0.0030279159545898438
77 0.001543283462524414
78 0.004015445709228516
79 0.0018868446350097656
80 0.003736257553100586
81 0.003036022186279297
82 0.0028417110443115234
83 0.0009114742279052734
84 0.0017359256744384766
85 0.003880023956298828
86 0.0035355091094970703
87 0.0009655952453613281
88 0.002993345260620117
89 0.003219127655029297
90 0.0041658878326416016
91 0.0038306713104248047
92 0.0018701553344726562
93 0.0008473396301269531
94 0.001627206802368164
95 0.0010161399841308594
96 0.0029783248901367188
97 0.0009286403656005859
98 0.001996278762817383
99 0.0038497447967529297
100 0.0017936229705810547
1 0.003272533416748047
2 0.0030858516693115234
3 0.003041505813598633
4 0.003222227096557617
5 0.003598451614379883
6 0.0018336772918701172
7 0.0033042430877685547
8 0.003093242645263672
9 0.001028299331665039
10 0.0040667057037353516
11 0.001238107681274414
12 0.0036406517028808594
13 0.0030677318572998047
14 0.002925395965576172
15 0.0034384727478027344
16 0.0036008358001708984
17 0.003625631332397461
18 0.0012714862823486328
19 0.0016968250274658203
20 0.0013952255249023438
21 0.0013575553894042969
22 0.0035643577575683594
23 0.0017807483673095703
24 0.001268148422241211
25 0.003831148147583008
26 0.0031583309173583984
27 0.001005411148071289
28 0.0029783248901367188
29 0.001705169677734375
30 0.0018436908721923828
31 0.004021883010864258
32 0.001325845718383789
33 0.003322601318359375
34 0.0038061141967773438
35 0.003722667694091797
36 0.0018949508666992188
37 0.0023717880249023438
38 0.0017094612121582031
39 0.00543665885925293
40 0.001262664794921875
41 0.004053831100463867
42 0.0018472671508789062
43 0.0036427974700927734
44 0.0029451847076416016
45 0.0033304691314697266
46 0.003348112106323242
47 0.0038166046142578125
48 0.003693819046020508
49 0.0020265579223632812
50 0.003495454788208008
51 0.002986907958984375
52 0.004750728607177734
53 0.005781888961791992
54 0.003699064254760742
55 0.0032122135162353516
56 0.0029518604278564453
57 0.001953125
58 0.004446983337402344
59 0.0011413097381591797
60 0.001039743423461914
61 0.003139972686767578
62 0.0032148361206054688
63 0.00409388542175293
64 0.0037322044372558594
65 0.0031440258026123047
66 0.002847909927368164
67 0.0010046958923339844
68 0.0018999576568603516
69 0.0016460418701171875
70 0.0020761489868164062
71 0.003944873809814453
72 0.002026796340942383
73 0.001199483871459961
74 0.001984119415283203
75 0.0017406940460205078
76 0.004075527191162109
77 0.001882314682006836
78 0.003389596939086914
79 0.0013821125030517578
80 0.0028896331787109375
81 0.0030951499938964844
82 0.0031375885009765625
83 0.000972747802734375
84 0.0018296241760253906
85 0.00409245491027832
86 0.003995418548583984
87 0.0011487007141113281
88 0.004088878631591797
89 0.003546476364135742
90 0.004061222076416016
91 0.002759218215942383
92 0.0014760494232177734
93 0.0009446144104003906
94 0.0019085407257080078
95 0.0012700557708740234
96 0.003761768341064453
97 0.0010786056518554688
98 0.001455545425415039
99 0.0028841495513916016
100 0.0014002323150634766
1 0.003023862838745117
2 0.003931999206542969
3 0.003821849822998047
4 0.0031061172485351562
5 0.002750873565673828
6 0.0014357566833496094
7 0.0038802623748779297
8 0.003754854202270508
9 0.0012350082397460938
10 0.0030944347381591797
11 0.0009694099426269531
12 0.0027976036071777344
13 0.0033292770385742188
14 0.0037221908569335938
15 0.0035910606384277344
16 0.0031883716583251953
17 0.002882719039916992
18 0.001016378402709961
19 0.0022161006927490234
20 0.0018382072448730469
21 0.0018184185028076172
22 0.003954172134399414
23 0.0014662742614746094
24 0.0010151863098144531
25 0.002946138381958008
26 0.0031175613403320312
27 0.0011262893676757812
28 0.0036993026733398438
29 0.0017004013061523438
30 0.001735687255859375
31 0.003838062286376953
32 0.0010080337524414062
33 0.003448009490966797
34 0.003858804702758789
35 0.003662109375
36 0.001425027847290039
37 0.0015959739685058594
38 0.0010213851928710938
39 0.002910614013671875
40 0.001058340072631836
41 0.004418849945068359
42 0.001901865005493164
43 0.003566265106201172
44 0.0029363632202148438
45 0.0028984546661376953
46 0.003638029098510742
47 0.003715038299560547
48 0.0035355091094970703
49 0.0014424324035644531
50 0.0029447078704833984
51 0.003400087356567383
52 0.0034418106079101562
53 0.003918647766113281
54 0.004125118255615234
55 0.004495143890380859
56 0.003137350082397461
57 0.0016994476318359375
58 0.0038950443267822266
59 0.0012142658233642578
60 0.0010509490966796875
61 0.00295257568359375
62 0.0028874874114990234
63 0.0027723312377929688
64 0.0027544498443603516
65 0.0027313232421875
66 0.0027434825897216797
67 0.0007989406585693359
68 0.0014088153839111328
69 0.0014011859893798828
70 0.0017194747924804688
71 0.0036268234252929688
72 0.0017075538635253906
73 0.0010409355163574219
74 0.0017294883728027344
75 0.001443624496459961
76 0.0029664039611816406
77 0.0014255046844482422
78 0.0034079551696777344
79 0.001821756362915039
80 0.003977775573730469
81 0.0029768943786621094
82 0.0030548572540283203
83 0.0008704662322998047
84 0.0014452934265136719
85 0.003852367401123047
86 0.0037076473236083984
87 0.0010433197021484375
88 0.002940654754638672
89 0.0029268264770507812
90 0.0030465126037597656
91 0.0036017894744873047
92 0.0019068717956542969
93 0.000986337661743164
94 0.0018754005432128906
95 0.0010073184967041016
96 0.0030355453491210938
97 0.0008642673492431641
98 0.0014908313751220703
99 0.003570079803466797
100 0.0019366741180419922
1 0.0038475990295410156
2 0.0033266544342041016
3 0.0028867721557617188
4 0.0030181407928466797
5 0.0034258365631103516
6 0.0019576549530029297
7 0.0035393238067626953
8 0.003228902816772461
9 0.0009799003601074219
10 0.0032024383544921875
11 0.0010421276092529297
12 0.003804922103881836
13 0.0037000179290771484
14 0.002785205841064453
15 0.002821683883666992
16 0.002979278564453125
17 0.003710508346557617
18 0.0011510848999023438
19 0.0018498897552490234
20 0.0017268657684326172
21 0.0013797283172607422
22 0.003079652786254883
23 0.0013973712921142578
24 0.0009961128234863281
25 0.003574371337890625
26 0.003697633743286133
27 0.0012898445129394531
28 0.0031120777130126953
29 0.001440286636352539
30 0.0014781951904296875
31 0.0029954910278320312
32 0.0013530254364013672
33 0.003910541534423828
34 0.003658294677734375
35 0.002736806869506836
36 0.001535654067993164
37 0.0014057159423828125
38 0.001020669937133789
39 0.003648042678833008
40 0.0012698173522949219
41 0.0036880970001220703
42 0.001834869384765625
43 0.002856016159057617
44 0.003139495849609375
45 0.003197193145751953
46 0.0038084983825683594
47 0.0038192272186279297
48 0.002963542938232422
49 0.0015020370483398438
50 0.003946065902709961
51 0.0038785934448242188
52 0.003180980682373047
53 0.0029151439666748047
54 0.0028111934661865234
55 0.003183126449584961
56 0.003767728805541992
57 0.001961231231689453
58 0.0030977725982666016
59 0.001012563705444336
60 0.0008783340454101562
61 0.002888202667236328
62 0.0035698413848876953
63 0.0037338733673095703
64 0.003541707992553711
65 0.002759218215942383
66 0.0028297901153564453
67 0.0008063316345214844
68 0.001684427261352539
69 0.0019941329956054688
70 0.0017168521881103516
71 0.0037789344787597656
72 0.0015413761138916016
73 0.0008409023284912109
74 0.001529693603515625
75 0.0014040470123291016
76 0.002897977828979492
77 0.0015485286712646484
78 0.003836393356323242
79 0.0019016265869140625
80 0.0036737918853759766
81 0.002760648727416992
82 0.003140687942504883
83 0.0011861324310302734
84 0.001949310302734375
85 0.003684520721435547
86 0.0038216114044189453
87 0.0008058547973632812
88 0.0031223297119140625
89 0.003131866455078125
90 0.0029549598693847656
91 0.003416776657104492
92 0.0017614364624023438
93 0.0010066032409667969
94 0.0017371177673339844
95 0.0011115074157714844
96 0.0027976036071777344
97 0.0008933544158935547
98 0.001592397689819336
99 0.0029070377349853516
100 0.0013594627380371094
